,id,artist,title,label,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts
1846,1847,Harry Styles,Watermelon Sugar,SME - Columbia,2020,6,25,24,0,0,24
1847,1848,Lucky Luke,Cooler Than Me,B1 Recordings,2020,6,25,18,0,0,18
1848,1849,Firat,Göz bebegim,ContentView GmbH,2020,6,25,1,0,0,1
1849,1850,Knossi & Die Atzen,Katsching,King Knossi Records,2020,6,25,1,0,0,1
1850,1851,Bonez MC,Big Body Benz,187 Strassenbande,2020,6,26,16,0,0,16
1851,1852,Capital Bra & Bozza,Ich weiß nicht mal wie sie heißt,Urban,2020,6,26,10,0,0,10
1852,1853,Kalazh44 x Samra,Shakira,Kalazh44,2020,6,26,4,0,0,4
1853,1854,Jamule,MedMen,Life Is Pain,2020,6,26,7,0,0,7
1854,1855,Robin Schulz & Wes,Alane,Warner Music International,2020,6,26,22,0,0,22
1855,1856,Kontra K,Sonne,BMG,2020,6,26,4,0,0,4
1856,1857,badmómzjay,Snowbunny,Universal Domestic Vertigo,2020,6,26,3,0,0,3
1857,1858,Monet192 feat. Dardan,SoSo,Warner Music Germany,2020,6,26,3,0,0,3
1858,1859,Kalim,Dopeboy,Urban,2020,6,26,2,0,0,2
1859,1860,Olexesh,Déjàvus im Kopf,385ideal,2020,6,26,2,0,0,2
1860,1861,Farid Bang feat. Tory Lanez,Kaioken,Farid Bang,2020,6,26,1,0,0,1
1861,1862,Twocolors,Lovefool,Virgin Records,2020,6,26,24,0,0,24
1862,1863,Tones And I,Ur So Fxxking Cool,Elektra,2020,6,26,14,0,0,14
1863,1864,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,Futura,2020,7,27,17,0,0,17
1864,1865,Kynda Gray + RIN,Ayo Technology,SME - Division,2020,7,27,8,0,0,8
1865,1866,Mero,Ohne Dich,Groove Attack TraX,2020,7,27,2,0,0,2
1866,1867,Bausa feat. Bozza,Selfmade Babylon,Warner Music Germany,2020,7,27,3,0,0,3
1867,1868,Noizy feat. Gzuz & Dutchavelli,All Dem Talk,Universal Domestic Island,2020,7,27,2,0,0,2
1868,1869,Fero47,Glück,SME - Epic Domestic,2020,7,27,1,0,0,1
1869,1870,Miami Yacine,Ghetto Karibik,KMN Gang,2020,7,27,1,0,0,1
1870,1871,Mika x Milano,Maria,SME - Husla Music,2020,7,27,1,0,0,1
1871,1872,Blackpink,How You Like That,YG Entertainment,2020,7,27,1,0,0,1
1872,1873,Jazn x Veysel,Kurt Cobain,SME - RCA Domestic,2020,7,27,1,0,0,1
1873,1874,David Puentez & Albert Neve,Superstar,,2020,7,27,10,0,0,10
1874,1875,Conkarah feat. Shaggy,Banana,S-Curve Records,2020,7,27,7,0,0,7
1875,1876,Sarhad,Sinne,Fuchs,2020,7,27,14,0,0,14
1876,1877,Gradur feat. Heuss L'Enfoiré,Ne reviens pas,Capitol,2020,7,27,1,0,0,1
1877,1878,Apache 207,Bläulich,SME - Two Sides,2020,7,28,22,0,0,22
1878,1879,Luciano [DE],Nacht zu kurz,Urban,2020,7,28,5,0,0,5
1879,1880,Bozza x Samra,Unbekannt,Def Jam Germany,2020,7,28,3,0,0,3
1880,1881,AK Ausserkontrolle,Gangster Queen,XY Records,2020,7,28,4,0,0,4
1881,1882,Juri x Bushido,2003,BBM Records,2020,7,28,2,0,0,2
1882,1883,Fard x Kollegah x Asche,Sinaloa,Ruhrpott Elite,2020,7,28,2,0,0,2
1883,1884,Sero El Mero,Lass cruisen,Groove Attack TraX,2020,7,28,1,0,0,1
1884,1885,Kayef,Ich würd' lügen,Kayef Media,2020,7,28,12,0,0,12
1885,1886,Ali471,E Coupé,SME - Epic Domestic,2020,7,28,1,0,0,1
1886,1887,Lil Lano,OCB,AnanasSquad,2020,7,28,2,0,0,2
1887,1888,Jason Derulo x Puri x Jhorrmountain,Coño,Spinnin' Records,2020,7,28,11,0,0,11
1888,1889,Milonair x Joker Bra,Imma Gute,Blockpanorama,2020,7,28,1,0,0,1
1889,1890,Mert feat. King Khalil,Wie ben jij,Mula Brothers,2020,7,28,1,0,0,1
1890,1891,David Puentez & Albert Neve,Superstar,Virgin Records,2020,7,28,9,0,0,9
1891,1892,"Ty Dolla $ign feat. Kanye West, FKA Twigs & Skrillex",Ego Death,Atlantic,2020,7,28,1,0,0,1
1892,1893,Tujamo - Vize - Majan,Lonely,Virgin Records,2020,7,28,20,0,0,20
1893,1894,Kontra K feat. Samra,Tiefschwarz,BMG,2020,7,29,13,0,0,13
1894,1895,KC Rebell x Summer Cem feat. Loredana,Geh dein Weg,Banger Musik,2020,7,29,5,0,0,5
1895,1896,Robin Schulz & Wes,Alane,Warner Music Germany,2020,7,29,19,0,0,19
1896,1897,Azet & Albi,Sin City,Azet & Albi,2020,7,29,2,0,0,2
1897,1898,Juice WRLD & Halsey,Life's A Mess,Universal,2020,7,29,2,0,0,2
1898,1899,Veysel,Bronx,Bela Boyz,2020,7,29,2,0,0,2
1899,1900,Jack Harlow,Whats Poppin,Atlantic,2020,7,29,11,0,0,11
1900,1901,Celo & Abdi,IBB,385ideal,2020,7,29,1,0,0,1
1901,1902,Vize x Imanbek x Dieter Bohlen feat. Leony,Brother Louie,Kontor Records,2020,7,29,11,0,0,11
1902,1903,Sinan-G & Milano,Cappuccino,7M2-Music,2020,7,29,1,0,0,1
1903,1904,Firat x Jamoo,Vay vay,Sony Music,2020,7,29,1,0,0,1
1904,1905,Regard & Raye,Secrets,SME - Ministry Of Sound,2020,7,29,5,0,0,5
1905,1906,LA Vision & Gigi D'Agostino,Hollywood,Polydor,2020,7,29,21,0,0,21
1906,1907,Maestro,Durch die Nacht,Keller GmbH,2020,7,29,1,0,0,1
1907,1908,Luciano & Shirin David,Never Know,Urban,2020,7,30,6,0,0,6
1908,1909,Pietro Lombardi,Cinderella,Universal Domestic Polydor,2020,7,30,10,0,0,10
1909,1910,Juju [DE],Vertrau mir,Jinx Music,2020,7,30,4,0,0,4
1910,1911,Samra,Miskin,Urban,2020,7,30,3,0,0,3
1911,1912,Kygo x Tina Turner,What's Love Got To Do With It,SME - Kygo,2020,7,30,17,0,0,17
1912,1913,DJ Khaled feat. Drake,Greece,SME - Ovo,2020,7,30,14,0,0,14
1913,1914,Dhurata Dora x Azet,Fajet,SME - Epic Domestic,2020,7,30,2,0,0,2
1914,1915,DJ Khaled feat. Drake,Popstar,SME - Ovo,2020,7,30,9,0,0,9
1915,1916,Juri feat. Sun Diego,Death Row,BBM Records,2020,7,30,1,0,0,1
1916,1917,Mozzik,Baby,Urban,2020,7,30,1,0,0,1
1917,1918,Jiggo feat. Azad,Immer wenn es regnet,Husla Music,2020,7,30,1,0,0,1
1918,1919,Joel Corry feat. MNEK,Head & Heart,Atlantic,2020,7,30,20,0,0,20
1919,1920,Apache 207,Unterwegs,SME - Four Music / Two Sides,2020,7,31,11,0,0,11
1920,1921,Capital Bra x Clueso x KC Rebell,Andere Welt,Urban,2020,7,31,16,0,0,16
1921,1922,Ufo361,Shit Changed,Stay High,2020,7,31,8,0,0,8
1922,1923,Apache 207,Bläulich,SME - Four Music / Two Sides,2020,7,31,19,0,0,19
1923,1924,"KitschKrieg, Bonez MC & Vybz Kartel",International Criminal,Soulforce/BMG,2020,7,31,7,0,0,7
1924,1925,Azet & Albi,Zwei,Azet & Albi,2020,7,31,2,0,0,2
1925,1926,Dardan,Ma Bae,Hypnotize Entertainment,2020,7,31,11,0,0,11
1926,1927,Luciano & Miksu / Macloud,Halb 3,Urban,2020,7,31,2,0,0,2
1927,1928,Apache 207,Boot,SME - Four Music / Two Sides,2020,7,31,10,0,0,10
1928,1929,"KitschKrieg, RIN & Kool Savas",Oh Junge,Soulforce/BMG,2020,7,31,2,0,0,2
1929,1930,Apache 207,Fame,SME - Four Music / Two Sides,2020,7,31,16,0,0,16
1930,1931,Juice WRLD & Marshmello,Come & Go,Grade A Productions,2020,7,31,17,0,0,17
1931,1932,Céline [DE],Blue Jeans,BTGS,2020,7,31,2,0,0,2
1932,1933,Kalim,Lit,Urban,2020,7,31,1,0,0,1
1933,1934,Taylor Swift,Cardigan,Taylor Swift Productions,2020,7,31,2,0,0,2
1934,1935,Jason Derulo,Take You Dancing,Atlantic,2020,7,31,19,0,0,19
1935,1936,Pop Smoke feat. 50 Cent & Roddy Ricch,The Woo,Victor Victor Worldwide,2020,7,31,2,0,0,2
1936,1937,Juice WRLD,Wishing Well,Grade A Productions,2020,7,31,1,0,0,1
1937,1938,Milonair feat. Haftbefehl,Ja! Nein!,Blockpanorama,2020,7,31,1,0,0,1
1938,1939,Apache 207,Sie ruft,SME - Four Music / Two Sides,2020,8,32,9,0,0,9
1939,1940,Bonez MC,Tilidin weg,187 Strassenbande,2020,8,32,10,0,0,10
1940,1941,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,2020,8,32,18,0,0,18
1941,1942,Jamule x Santos,Fastlane,Life Is Pain,2020,8,32,8,0,0,8
1942,1943,badmómzjay,Signal,Universal Domestic Vertigo,2020,8,32,4,0,0,4
1943,1944,Symba [DE],Mario Run,SME - Symba,2020,8,32,5,0,0,5
1944,1945,Gringo x Summer Cem,Pablo & Sosa,SME - SLS Music,2020,8,32,1,0,0,1
1945,1946,Billie Eilish,My Future,Darkroom,2020,8,32,1,0,0,1
1946,1947,Seeed,Hale-Bopp,BMG,2020,8,32,11,0,0,11
1947,1948,Farid Bang feat. Bass Sultan Hengzt - Sipo - Fler,Olajuwon,Farid Bang,2020,8,32,1,0,0,1
1948,1949,Harris & Ford x Finch Asozial,Nachbarn,Kontor Records,2020,8,32,1,0,0,1
1949,1950,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,2020,8,32,18,0,0,18
1950,1951,Ava Max,Who's Laughing Now?,Atlantic,2020,8,32,16,0,0,16
1951,1952,Pop Smoke feat. 50 Cent & Roddy Ricch,The Woo,Republic Records,2020,8,32,1,0,0,1
1952,1953,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,2020,8,32,18,0,0,18
1953,1954,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,2020,8,33,17,0,0,17
1954,1955,Samra,24 Stunden,Urban,2020,8,33,6,0,0,6
1955,1956,KC Rebell x Summer Cem,QN,Banger Musik,2020,8,33,4,0,0,4
1956,1957,Kool Savas x Alies,AMG,SME - Essah Media GmbH,2020,8,33,17,0,0,17
1957,1958,Shindy,Crispy,SME - Friends With Money,2020,8,33,1,0,0,1
1958,1959,Azet & Albi,Xhep,Azet & Albi,2020,8,33,2,0,0,2
1959,1960,AK Ausserkontrolle,Kristall 2,XY Records,2020,8,33,1,0,0,1
1960,1961,Juice WRLD & The Weeknd,Smile,Grade A Productions,2020,8,33,3,0,0,3
1961,1962,Clueso,Flugmodus,SME - Epic Domestic,2020,8,33,17,0,0,17
1962,1963,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,2020,8,33,16,0,0,16
1963,1964,Georg Stengel,Mars,We Love Music,2020,8,33,15,0,0,15
1964,1965,Pop Smoke feat. Lil Tjay,Mood Swings,Victor Victor Worldwide,2020,8,33,14,0,0,14
1965,1966,Pop Smoke feat. Lil Baby & DaBaby,For The Night,Victor Victor Worldwide,2020,8,33,17,0,0,17
1966,1967,J Balvin / Dua Lipa / Bad Bunny / Tainy,Un día (One Day),Sueños Globales,2020,8,33,2,0,0,2
1967,1968,Lizot,Weekend,SME - Nitron Music,2020,8,33,1,0,0,1
1968,1969,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Open Mic Productions,2020,8,33,17,0,0,17
1969,1970,Kayef,Warum,Kayef Media,2020,8,33,1,0,0,1
1970,1971,Ufo361,Playlist,Stay High,2020,8,34,6,0,0,6
1971,1972,Mero,Perspektive,Groove Attack TraX,2020,8,34,2,0,0,2
1972,1973,Drake feat. Lil Durk,Laugh Now Cry Later,Ovo,2020,8,34,12,0,0,12
1973,1974,Dardan feat. Reezy,Details,Hypnotize Entertainment,2020,8,34,2,0,0,2
1974,1975,Cro & Badchieff,Fall auf,Urban,2020,8,34,1,0,0,1
1975,1976,"KitschKrieg, Bonez MC & Vybz Kartel",International Criminal,SoulForce Records / BMG,2020,8,34,4,0,0,4
1976,1977,Miley Cyrus,Midnight Sky,SME - RCA Domestic,2020,8,34,16,0,0,16
1977,1978,Nimo,To The Moon,Urban,2020,8,34,1,0,0,1
1978,1979,Lucky Luke,Cooler Than Me,SME - B1 Recordings,2020,8,34,9,0,0,9
1979,1980,Apache 207,28 Liter,SME - Four Music / Two Sides,2020,8,34,1,0,0,1
1980,1981,Apache 207,Nie verstehen,SME - Four Music / Two Sides,2020,8,34,1,0,0,1
1981,1982,Fourty,Vor der Tür,Life Is Pain,2020,8,34,1,0,0,1
1982,1983,Apache 207,Auf und ab,SME - Four Music / Two Sides,2020,8,34,1,0,0,1
1983,1984,Apache 207,Beifahrersitz,SME - Four Music / Two Sides,2020,8,34,1,0,0,1
1984,1985,J Balvin / Dua Lipa / Bad Bunny / Tainy,Un día (One Day),Universal Music Latino,2020,8,34,1,0,0,1
1985,1986,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,2020,8,34,16,0,0,16
1986,1987,Mert,Mahalle,Mula Brothers,2020,8,34,1,0,0,1
1987,1988,Capital Bra x Cro,Frühstück in Paris,Urban,2020,8,35,14,0,0,14
1988,1989,Bausa x Juju,2012,Warner Music Germany,2020,8,35,14,0,0,14
1989,1990,Die Ärzte,Morgens pauken,Hot Action Records,2020,8,35,2,0,0,2
1990,1991,Jamule x Chilla,13,Life Is Pain,2020,8,35,4,0,0,4
1991,1992,BTS,Dynamite,2020 BigHit Entertainment,2020,8,35,15,0,0,15
1992,1993,Veysel,Ma vie,Bela Boyz,2020,8,35,1,0,0,1
1993,1994,24kGoldn feat. Iann Dior,Mood,SME - Columbia,2020,8,35,15,0,0,15
1994,1995,Dardan & Monet192,Gar kein Bock,Hypnotize Entertainment,2020,8,35,1,0,0,1
1995,1996,AK Ausserkontrolle,Easy,XY Records,2020,8,35,1,0,0,1
1996,1997,Vize x Joker Bra x Leony,Paradise,Kontor Records,2020,8,35,15,0,0,15
1997,1998,"Kasimir1441, Chapo102 & 102 Boyz feat. Stacks102",Dicke Bahn,Chucky die Mördertruppe,2020,8,35,1,0,0,1
1998,1999,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,2020,8,35,14,0,0,14
1999,2000,Tate McRae,You Broke Me First,SME - RCA International,2020,8,35,15,0,0,15
2000,2001,18 Karat,Gelb,Banger Musik,2020,8,35,1,0,0,1
2001,2002,Kontra K feat. AK Ausserkontrolle,Sirenen,BMG,2020,9,36,6,0,0,6
2002,2003,Shindy & OZ,Morning Sun,SME - Sony Music,2020,9,36,3,0,0,3
2003,2004,Samra,Lebst du noch,Urban,2020,9,36,3,0,0,3
2004,2005,Reezy,Chrome Hearts,SME - Four Music,2020,9,36,2,0,0,2
2005,2006,Kay One feat. Cristobal,Bachata,Embassy of Music,2020,9,36,3,0,0,3
2006,2007,Azet & Albi,D&G,Azet & Albi,2020,9,36,1,0,0,1
2007,2008,Nimo & Reezy,Not Safe,385ideal,2020,9,36,1,0,0,1
2008,2009,Monk & BHZ feat. Longus Mongus,Loud,SME - Sony Music,2020,9,36,1,0,0,1
2009,2010,Blackpink x Selena Gomez,Ice Cream,YG Entertainment,2020,9,36,1,0,0,1
2010,2011,Asche x Kollegah,Makarova,Alpha Music Empire,2020,9,36,1,0,0,1
2011,2012,Fler,Light Up The Night / Modelface / Jo-Jo,Maskulin,2020,9,36,2,0,0,2
2012,2013,Dennis Lloyd,Alien,SME - Arista,2020,9,36,14,0,0,14
2013,2014,Calvin Harris / The Weeknd,Over Now,SME - Columbia,2020,9,36,1,0,0,1
2014,2015,Topic x A7S feat. Lil Baby,Why Do You Lie To Me,Virgin Records,2020,9,36,1,0,0,1
2015,2016,Bonez MC,Fuckst mich nur ab,187 Strassenbande,2020,9,37,11,0,0,11
2016,2017,Ufo361,Games,Stay High,2020,9,37,7,0,0,7
2017,2018,Elif feat. Samra,Augen zu,SME - Jive Germany,2020,9,37,8,0,0,8
2018,2019,Bozza x Samra,Al Qu Damm,Def Jam Germany,2020,9,37,2,0,0,2
2019,2020,Dardan x Monet192,Gigi,Warner,2020,9,37,1,0,0,1
2020,2021,Celo & Abdi & Olexesh,Hinsetzen anschnallen,385ideal,2020,9,37,1,0,0,1
2021,2022,badmómzjay,T.H.A.L,Universal Domestic Vertigo,2020,9,37,1,0,0,1
2022,2023,Kygo x Tina Turner,What's Love Got To Do With It,Kygo,2020,9,37,10,0,0,10
2023,2024,Céline [DE],Zu Besuch,BTGS,2020,9,37,1,0,0,1
2024,2025,Kalim,Droptop,Urban,2020,9,37,1,0,0,1
2025,2026,Elias [DE],AF1,SME - Epic,2020,9,37,2,0,0,2
2026,2027,NGEE & Ra'is,Nada,SME - Epic,2020,9,37,1,0,0,1
2027,2028,Dennis Lloyd,Alien,Arista,2020,9,37,13,0,0,13
2028,2029,Kool Savas,Nicht erinnern,SME - Essah Media GmbH,2020,9,37,1,0,0,1
2029,2030,Bonez MC feat. Maxwell,Ihr Hobby,187 Strassenbande,2020,9,38,7,0,0,7
2030,2031,Capital Bra,Berlin lebt immer noch,Urban,2020,9,38,2,0,0,2
2031,2032,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,2020,9,38,12,0,0,12
2032,2033,Azet & Albi,Zehnte Etage,Warner Music Germany,2020,9,38,3,0,0,3
2033,2034,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,2020,9,38,12,0,0,12
2034,2035,Reezy / Luciano,Bad,SME - Four Music / Two Sides,2020,9,38,1,0,0,1
2035,2036,Kasimir1441 & Chapo102,Parkbank,Chucky die Mördertruppe,2020,9,38,3,0,0,3
2036,2037,Lea x Majan,Beifahrersitz,SME - Treppenhaus Records,2020,9,38,10,0,0,10
2037,2038,Apache 207,Boot,Four Music / Two Sides,2020,9,38,3,0,0,3
2038,2039,Clean Bandit and Mabel feat. 24kGoldn,Tick Tock,Atlantic,2020,9,38,12,0,0,12
2039,2040,David Guetta & Sia,Let's Love,Parlophone Label Group,2020,9,38,12,0,0,12
2040,2041,"Dú Maroc, Haftbefehl & Fler",Casablanca,Azzlackz,2020,9,38,1,0,0,1
2041,2042,Machine Gun Kelly & Blackbear,My Ex's Best Friend,Bad Boy Entertainment,2020,9,38,10,0,0,10
2042,2043,Shindy & OZ,Morning Sun,Sony Music,2020,9,38,1,0,0,1
2043,2044,Mert,Dripini sikim,Mula Brothers,2020,9,38,1,0,0,1
2044,2045,Elias [DE],AF1,SME - Epic Domestic,2020,9,38,1,0,0,1
2045,2046,Capital Bra,Einsam an der Spitze,Urban,2020,9,39,6,0,0,6
2046,2047,Gentleman x Luciano x Ezhel,Devam,Urban,2020,9,39,11,0,0,11
2047,2048,Kontra K,Freunde,BMG,2020,9,39,5,0,0,5
2048,2049,Kool Savas x Sido x Nessi,Dicka was,SME - Essah Media GmbH,2020,9,39,5,0,0,5
2049,2050,Justin Bieber feat. Chance The Rapper,Holy,RBMG/Def Jam,2020,9,39,10,0,0,10
2050,2051,KC Rebell x Summer Cem,Wow,Banger Musik,2020,9,39,2,0,0,2
2051,2052,Pop Smoke feat. Lil Tjay,Mood Swings,Republic Records,2020,9,39,8,0,0,8
2052,2053,Kalim,Baby,Urban,2020,9,39,2,0,0,2
2053,2054,Apache 207,Roller,SME - Four Music / Two Sides,2020,9,39,11,0,0,11
2054,2055,Azet & Albi,Zehnte Etage,Azet & Albi,2020,9,39,2,0,0,2
2055,2056,Juice WRLD & Marshmello,Come & Go,Interscope,2020,9,39,9,0,0,9
2056,2057,Lea x Majan,Beifahrersitz,SME - Four Music,2020,9,39,9,0,0,9
2057,2058,Olexesh,Kriminal,385ideal,2020,9,39,1,0,0,1
2058,2059,Kygo x Donna Summer,Hot Stuff,SME - RCA International,2020,9,39,1,0,0,1
2059,2060,Seyed x Kollegah,MP5 II,iGroove Music,2020,9,39,1,0,0,1
2060,2061,Sam Smith,Diamonds,Capitol,2020,9,39,5,0,0,5
2061,2062,HVME,Goosebumps,B1 Recordings,2020,9,39,11,0,0,11
2062,2063,Loredana & Delara,Checka,Loredana,2020,10,40,10,0,0,10
2063,2064,Bonez MC feat. LX,Niemals unter Tausend,187 Strassenbande,2020,10,40,8,0,0,8
2064,2065,Kontra K feat. Capital Bra,Alles dreht sich,BMG,2020,10,40,2,0,0,2
2065,2066,Bozza,Elbe,Def Jam Germany,2020,10,40,10,0,0,10
2066,2067,Mark Forster x Vize,Bist du okay,SME - Marecs,2020,10,40,10,0,0,10
2067,2068,Azet & Albi,Fast Life 2,Warner Music Germany,2020,10,40,5,0,0,5
2068,2069,Travis Scott feat. Young Thug & M.I.A.,Franchise,SME - Epic,2020,10,40,3,0,0,3
2069,2070,Bonez MC,Papa ist in Hollywood,187 Strassenbande,2020,10,40,6,0,0,6
2070,2071,"Bonez MC feat. Gzuz, Maxwell, LX & SA4",187 Gang,187 Strassenbande,2020,10,40,3,0,0,3
2071,2072,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,2020,10,40,10,0,0,10
2072,2073,Gringo & KC Rebell,Happy Birthday,SME - SLS Music,2020,10,40,1,0,0,1
2073,2074,Capo,Hyat,Warner Music Germany,2020,10,40,1,0,0,1
2074,2075,Pop Smoke feat. A Boogie Wit Da Hoodie,Hello,Victor Victor Worldwide,2020,10,40,6,0,0,6
2075,2076,Ritt Momney,Put Your Records On,SME - Columbia,2020,10,40,8,0,0,8
2076,2077,Chapo102 x Kasimir1441,Rotzlöffel,Chucky die Mördertruppe,2020,10,40,1,0,0,1
2077,2078,WIER,Best Of Us,MOKOH Music GmbH,2020,10,40,8,0,0,8
2078,2079,Samra,Rohdiamant II,Urban,2020,10,41,8,0,0,8
2079,2080,Dardan & Hava,Mailbox,Hypnotize Entertainment,2020,10,41,7,0,0,7
2080,2081,Ufo361,Zweifel,Stay High,2020,10,41,3,0,0,3
2081,2082,Kalazh44 feat. Capital Bra,White Nights,Kalazh44,2020,10,41,2,0,0,2
2082,2083,Shawn Mendes,Wonder,Island,2020,10,41,8,0,0,8
2083,2084,LX,Bunte Packs,187 Strassenbande,2020,10,41,1,0,0,1
2084,2085,Machine Gun Kelly & Blackbear,My Ex's Best Friend,Interscope,2020,10,41,7,0,0,7
2085,2086,Jugglerz feat. Olexesh,Nehm sie mit,Universal Domestic Vertigo,2020,10,41,1,0,0,1
2086,2087,Dermot Kennedy,Giants,Interscope,2020,10,41,9,0,0,9
2087,2088,Die Ärzte,True Romance,Hot Action Records,2020,10,42,2,0,0,2
2088,2089,SSIO,TBC,Alles Oder Nix Records,2020,10,42,2,0,0,2
2089,2090,Lune,Gebe auf.,Lune,2020,10,42,8,0,0,8
2090,2091,KC Rebell x Summer Cem,Anani bacini,Banger Musik,2020,10,42,2,0,0,2
2091,2092,Xatar,Ohne Reden,Alles Oder Nix Records,2020,10,42,1,0,0,1
2092,2093,Chapo102 x Kasimir1441,Wach,Chucky die Mördertruppe,2020,10,42,2,0,0,2
2093,2094,NGEE,Leben,SME - Epic Domestic,2020,10,42,1,0,0,1
2094,2095,18 Karat,Smoke Weed Everyday,Banger Musik,2020,10,42,1,0,0,1
2095,2096,Data Luv & Reezy,Overnight,Stay High,2020,10,42,1,0,0,1
2096,2097,Martin Jensen / Alle Farben / Nico Santos,Running Back To You,Virgin Records,2020,10,42,1,0,0,1
2097,2098,AC/DC,Shot In The Dark,SME - Columbia,2020,10,42,2,0,0,2
2098,2099,Helene Fischer,Atemlos durch die Nacht,EMI,2020,10,42,1,0,0,1
2099,2100,Badmómzjay,Supernova,Universal Domestic Vertigo,2020,10,42,2,0,0,2
2100,2101,Mero feat. Nimo,Désolé,Groove Attack TraX,2020,10,43,6,0,0,6
2101,2102,Alligatoah x Sido,Monet,Trailerpark,2020,10,43,7,0,0,7
2102,2103,Justin Bieber & Benny Blanco,Lonely,Friends Keep Secrets,2020,10,43,7,0,0,7
2103,2104,KC Rebell x Summer Cem,Iron Man,Banger Musik,2020,10,43,2,0,0,2
2104,2105,LX feat. Estikay,Hennessy,187 Strassenbande,2020,10,43,1,0,0,1
2105,2106,Celo & Abdi feat. Bonez MC,20 Zoll MAE,385ideal,2020,10,43,1,0,0,1
2106,2107,Robin Schulz feat. Kiddo,All We Got,Warner Music Germany,2020,10,43,7,0,0,7
2107,2108,Monet192,21 Gramm,Warner Music Germany,2020,10,43,1,0,0,1
2108,2109,Fleetwood Mac,Dreams,Warner,2020,10,43,3,0,0,3
2109,2110,Azax x Farid Bang,Zu wild,Bozz Music,2020,10,43,1,0,0,1
2110,2111,Azet & Albi,Fast Life 2,Azet & Albi,2020,10,43,2,0,0,2
2111,2112,Ramo & Joker Bra,Frank Lucas,Qualität'er Music,2020,10,43,1,0,0,1
2112,2113,Ali471,In meinem Kopf,Ali471,2020,10,43,1,0,0,1
2113,2114,Bonez MC,Angeklagt,187 Strassenbande,2020,10,44,6,0,0,6
2114,2115,Katja Krasavice x Fler,Million Dollar A$$,Katja Krasavice,2020,10,44,3,0,0,3
2115,2116,Ariana Grande,Positions,Republic Records,2020,10,44,6,0,0,6
2116,2117,Justin Bieber & Benny Blanco,Lonely,Def Jam,2020,10,44,6,0,0,6
2117,2118,Loredana,Rockstar,Loredana,2020,10,44,2,0,0,2
2118,2119,Capo feat. Veysel,Coco Chanel,Capo,2020,10,44,2,0,0,2
2119,2120,Pop Smoke feat. Lil Baby & DaBaby,For The Night,Republic Records,2020,10,44,6,0,0,6
2120,2121,Hava,Auf der Flucht,RCA Domestic,2020,10,44,1,0,0,1
2121,2122,Celo & Abdi feat. NGEE,Zero Zero,385ideal,2020,10,44,1,0,0,1
2122,2123,Ra'is,Mondlicht,Groove Attack TraX,2020,10,44,1,0,0,1
2123,2124,Scooter,FCK 2020,Sheffield Tunes,2020,10,44,1,0,0,1
2124,2125,Asche x Kollegah,NBK Intro,Asche,2020,10,44,1,0,0,1
2125,2126,Céline [DE],Überall,BTGS,2020,10,44,2,0,0,2
2126,2127,Michael Schulte,For A Second,Very Us Records,2020,10,44,6,0,0,6
2127,2128,Ty Dolla $ign feat. Post Malone,Spicy,Atlantic,2020,10,44,1,0,0,1
2128,2129,Fousheé,Deep End,Sony Music,2020,10,44,5,0,0,5
2129,2130,Pop Smoke feat. A Boogie Wit Da Hoodie,Hello,Republic Records,2020,10,44,2,0,0,2
2130,2131,18 Karat,Traffic,Banger Musik,2020,10,44,1,0,0,1
2131,2132,Azet x Capital Bra,B.L.F.L.,KMN Gang,2020,11,45,4,0,0,4
2132,2133,Mero,Ben elimi sana verdim,Groove Attack TraX,2020,11,45,2,0,0,2
2133,2134,KC Rebell & Summer Cem feat. Capital Bra,Amcaogle,Banger Musik,2020,11,45,3,0,0,3
2134,2135,Apache 207,Bläulich,SME - Four Music / TwoSides,2020,11,45,5,0,0,5
2135,2136,Apache 207,Roller,SME - Four Music / TwoSides,2020,11,45,5,0,0,5
2136,2137,Xatar x 2Lade,Follow Me,Alles Oder Nix Records,2020,11,45,1,0,0,1
2137,2138,Meduza feat. Dermot Kennedy,Paradise,Universal Domestic Island,2020,11,45,5,0,0,5
2138,2139,"Knossi, Sido & Manny Marc feat. Sascha Hellinger",Keine Angst,King Knossi Records,2020,11,45,1,0,0,1
2139,2140,NGEE,Deutsche & Ausländer,SME - Epic Domestic,2020,11,45,1,0,0,1
2140,2141,Dua Lipa feat. Angèle,Fever,Urban,2020,11,45,1,0,0,1
2141,2142,Apache 207,Fame,SME - Four Music / TwoSides,2020,11,45,2,0,0,2
