,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,lang,genres,genre,release
663,664,Shirin David,Orbit,2019,2,5,4,0,4,0,de,"['frauenrap', 'german pop']",frauenrap,2019-01-25
664,665,Gringo x Bonez MC,Dschinni,2019,2,5,2,0,2,0,de,"['german hip hop', 'german trap', 'german underground rap', 'latin hip hop', 'reggaeton']",german hip hop,2019-01-25
665,666,Nimo & Capo,Roadrunner,2019,2,5,4,0,4,0,de,"['german hip hop', 'swedish hip hop']",german hip hop,2019-01-25
666,667,Lauv & Troye Sivan,I'm So Tired...,2019,2,5,19,0,19,0,en,"['electropop', 'pop', 'post-teen pop']",electropop,2020-03-06
667,668,J. Cole,Middle Child,2019,2,5,2,0,2,0,en,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",conscious hip hop,2019-01-23
668,669,Noah & Capital Bra,Quapo,2019,2,5,1,0,1,0,de,"['german hip hop', 'german underground rap']",german hip hop,2019-01-25
669,670,"NOTD, Felix Jaehn & Captain Cuts feat. Georgia Ku",So Close,2019,2,5,9,0,9,0,en,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",dance pop,2018-11-02
670,671,Dua Lipa,Swan Song,2019,2,5,1,0,1,0,en,"['dance pop', 'pop', 'pop dance', 'uk pop']",dance pop,2019-01-24
671,672,Dendemann feat. Casper,Alle Jubilare wieder,2019,2,5,1,0,1,0,de,"['german alternative rap', 'german hip hop', 'german pop', 'hamburg hip hop', 'indie deutschrap']",german alternative rap,2019-01-25
672,673,Loredana x Mozzik,Romeo & Juliet,2019,2,6,10,0,10,0,sq,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",frauenrap,2019-02-01
673,674,Billie Eilish,Bury A Friend,2019,2,6,16,0,16,0,en,"['electropop', 'pop']",electropop,2019-03-29
674,675,KC Rebell,Hasso,2019,2,6,4,0,4,0,de,"['german drill', 'german hip hop']",german drill,2019-02-03
675,676,Jamule,Rooftop,2019,2,6,1,0,1,0,de,"['german hip hop', 'german trap']",german hip hop,2019-02-01
676,677,Kurdo,Regentropfen,2019,2,6,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german underground rap', 'kurdish hip hop']",deep german hip hop,2019-02-01
677,678,Fler feat. Musenu,Sex Money Murder,2019,2,6,1,0,1,0,de,['german hip hop'],german hip hop,2019-03-29
678,679,Alec Benjamin,Let Me Down Slowly,2019,2,6,33,0,33,0,en,"['electropop', 'pop']",electropop,2018-11-16
679,680,Lewis Capaldi,Someone You Loved,2019,2,6,80,0,47,33,en,"['pop', 'uk pop']",pop,2019-05-17
680,681,Gent feat. Jazn,Ku je,2019,2,6,1,0,1,0,de,"['german hip hop', 'german underground rap']",german hip hop,2019-02-01
681,682,Eno feat. Mero,Ferrari,2019,2,7,12,0,12,0,de,"['german drill', 'german hip hop']",german drill,2019-02-08
682,683,Azet & Zuna,Hallo hallo,2019,2,7,9,0,9,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-02-08
683,684,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",2019,2,7,10,0,10,0,en,"['pop', 'post-teen pop']",pop,2019-02-08
684,685,"KitschKrieg feat. Cro, AnnenMayKantereit & Trettmann",5 Minuten,2019,2,7,6,0,6,0,de,"['german hip hop', 'hamburg hip hop']",german hip hop,2020-08-07
685,686,Kalim feat. Luciano,Kilo,2019,2,7,1,0,1,0,de,"['german hip hop', 'german trap', 'german underground rap', 'hamburg hip hop']",german hip hop,2019-07-04
686,687,Ariana Grande,Bloodline,2019,2,7,1,0,1,0,en,"['pop', 'post-teen pop']",pop,2019-02-08
687,688,Kool Savas feat. Jamule,Batman,2019,2,7,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german pop', 'turkish hip hop']",deep german hip hop,2019-02-08
688,689,Ariana Grande,Bad Idea,2019,2,7,1,0,1,0,en,"['pop', 'post-teen pop']",pop,2019-02-08
689,690,The Chainsmokers feat. 5 Seconds Of Summer,Who Do You Love,2019,2,7,3,0,3,0,en,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",dance pop,2019-12-06
690,691,"David Guetta, Brooks & Loote",Better When You're Gone,2019,2,7,3,0,3,0,en,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",dance pop,2019-02-08
691,692,Nura,Was ich meine,2019,2,7,1,0,1,0,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2019-02-08
692,693,Ariana Grande,Needy,2019,2,7,1,0,1,0,en,"['pop', 'post-teen pop']",pop,2019-02-08
693,694,Ariana Grande,Fake Smile,2019,2,7,1,0,1,0,en,"['pop', 'post-teen pop']",pop,2019-02-08
694,695,Ariana Grande,NASA,2019,2,7,1,0,1,0,en,"['pop', 'post-teen pop']",pop,2019-02-08
695,696,Kool Savas,KDR,2019,2,7,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german pop', 'turkish hip hop']",deep german hip hop,2019-02-08
696,697,Khalid,Talk,2019,2,7,5,0,5,0,,"['alternative r&b', 'pop']",alternative r&b,2019-02-07
697,698,KC Rebell feat. Summer Cem & Capital Bra,DNA,2019,2,8,18,0,18,0,de,"['german drill', 'german hip hop']",german drill,2019-02-15
698,699,Shirin David,Gib ihm,2019,2,8,18,0,18,0,de,"['frauenrap', 'german pop']",frauenrap,2019-02-15
699,700,Pietro Lombardi,Nur ein Tanz,2019,2,8,8,0,8,0,de,['german pop'],german pop,2019-02-15
700,701,Nimo & Capo,Leyla,2019,2,8,4,0,4,0,de,"['german hip hop', 'swedish hip hop']",german hip hop,2019-02-15
701,702,Kontra K feat. Jah Khalib,Nur ein Grund,2019,2,8,4,0,4,0,de,"['christlicher rap', 'german hip hop']",christlicher rap,2019-05-24
702,703,"Gringo, Capital Bra & Kalazh44 feat. HK",Khabib,2019,2,8,2,0,2,0,de,"['german hip hop', 'german trap', 'german underground rap', 'latin hip hop', 'reggaeton']",german hip hop,2019-02-14
703,704,Kianush feat. PA Sports & Mosh36,Push,2019,2,8,2,0,2,0,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2019-02-15
704,705,Kygo feat. Valerie Broussard,Think About You,2019,2,8,1,0,1,0,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2019-02-14
705,706,Daddy Yankee feat. Snow,Con calma,2019,2,8,34,0,33,1,es,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",latin,2019-01-24
706,707,Gaullin,Moonlight,2019,2,8,22,0,22,0,en,"['lithuanian electronic', 'pop dance']",lithuanian electronic,2018-09-07
707,708,Zedd & Katy Perry,365,2019,2,8,1,0,1,0,en,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",complextro,2019-02-14
708,709,Wincent Weiss,Pläne,2019,2,8,1,0,1,0,de,['german pop'],german pop,2019-03-29
709,710,Cardi B & Bruno Mars,Please Me,2019,2,8,1,0,1,0,en,"['dance pop', 'pop', 'pop rap', 'rap']",dance pop,2019-02-15
710,711,Mabel [UK],Don't Call Me Up,2019,2,8,39,0,37,2,,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",dance pop,2019-01-18
711,712,The Prince Karma,Later Bitches,2019,2,8,27,0,27,0,en,['house'],house,2018-11-09
712,713,Capital Bra,Capital Bra je m'appelle,2019,3,9,11,0,11,0,sw,['german hip hop'],german hip hop,2019-04-12
713,714,Azet & Zuna,Fragen,2019,3,9,9,0,9,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
714,715,P!nk,Walk Me Home,2019,3,9,12,0,12,0,en,"['dance pop', 'pop', 'post-teen pop']",dance pop,2019-02-20
715,716,Gestört Aber GeiL feat. Adel Tawil,Vielleicht,2019,3,9,2,0,2,0,de,"['german dance', 'german pop', 'partyschlager']",german dance,2019-02-22
716,717,King Khalil feat. Lil Lano & M.O.030,G-Klasse,2019,3,9,3,0,3,0,de,"['deep german hip hop', 'german hip hop', 'german trap', 'german underground rap']",deep german hip hop,2019-02-01
717,718,MoTrip,Genau wie du,2019,3,9,1,0,1,0,de,"['german alternative rap', 'german hip hop', 'german pop']",german alternative rap,2019-02-22
718,719,Mois feat. Sun Diego,Keller oder Cockschelle,2019,3,9,1,0,1,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2019-02-21
719,720,Stereoact feat. Vincent Gross,Nicht allein sein,2019,3,9,1,0,1,0,de,"['german dance', 'german pop', 'partyschlager', 'schlager']",german dance,2019-02-22
720,721,Martin Garrix feat. Bonn,No Sleep,2019,3,9,1,0,1,0,en,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",big room,2019-02-21
721,722,Ozuna,Baila baila baila,2019,3,9,2,0,2,0,es,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",latin,2019-11-29
722,723,Shindy,Road2Goat,2019,3,10,4,0,4,0,de,['german hip hop'],german hip hop,2019-03-01
723,724,Luciano [DE],Diablo,2019,3,10,4,0,4,0,de,"['german drill', 'german hip hop']",german drill,2019-03-01
724,725,Bausa feat. Dardan,Licht,2019,3,10,3,0,3,0,de,"['german hip hop', 'german pop']",german hip hop,2019-06-21
725,726,Jonas Brothers,Sucker,2019,3,10,27,0,27,0,en,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",boy band,2019-06-07
726,727,SDP feat. Capital Bra,Viva la Dealer,2019,3,10,24,0,24,0,de,"['german hip hop', 'german pop', 'german reggae', 'german rock', 'partyschlager']",german hip hop,2019-03-01
727,728,"Benny Blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,2019,3,10,6,0,6,0,en,"['electropop', 'pop', 'pop rap']",electropop,2019-02-28
728,729,Die Draufgänger,Cordula Grün,2019,3,10,1,0,1,0,,"['partyschlager', 'schlager', 'volkspop']",partyschlager,2018-08-24
729,730,Nimo & Capo,Planlos,2019,3,10,1,0,1,0,de,"['german hip hop', 'swedish hip hop']",german hip hop,2019-03-22
730,731,Juju [DE],Intro,2019,3,10,2,0,2,0,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2019-06-14
731,732,Gent feat. Kollegah,Paramilitär,2019,3,10,1,0,1,0,de,"['german hip hop', 'german underground rap']",german hip hop,2019-03-01
732,733,Jamule feat. PA Sports,Sex Sells,2019,3,10,1,0,1,0,de,"['german hip hop', 'german trap']",german hip hop,2019-03-01
733,734,"Play69, Farid Bang & Fler",Kugelsicherer Jugendlicher,2019,3,10,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german underground rap']",deep german hip hop,2019-03-01
734,735,Tobee,Helikopter 117 (Mach' den Hub Hub Hub),2019,3,10,1,0,1,0,de,"['discofox', 'german rock', 'partyschlager']",discofox,2017-12-08
735,736,Mero,Wolke 10,2019,3,11,19,0,19,0,de,['german hip hop'],german hip hop,2019-03-15
736,737,Azet & Zuna,Kamehameha,2019,3,11,4,0,4,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
737,738,Azet & Zuna,Pam pam,2019,3,11,2,0,2,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
738,739,Azet & Zuna,Pare,2019,3,11,1,0,1,0,sq,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
739,740,Azet & Zuna feat. RAF Camora,Nese don,2019,3,11,1,0,1,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
740,741,18 Karat,So stell ich mir das vor,2019,3,11,2,0,2,0,de,"['deep german hip hop', 'german hip hop', 'german underground rap']",deep german hip hop,2019-03-08
741,742,Azet & Zuna,Ist es wahr,2019,3,11,2,0,2,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
742,743,Joker Bra,Dresscode Gucci,2019,3,11,2,0,2,0,de,['german hip hop'],german hip hop,2019-03-08
743,744,Ava Max,So Am I,2019,3,11,18,0,18,0,en,"['dance pop', 'pop']",dance pop,2020-09-18
744,745,Azet & Zuna feat. Miami Yacine,Geld verdammt,2019,3,11,1,0,1,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
745,746,Azet & Zuna,Zieh,2019,3,11,1,0,1,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
746,747,Azet & Zuna,Ghetto,2019,3,11,1,0,1,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-03-08
747,748,Billie Eilish,Wish You Were Gay,2019,3,11,3,0,3,0,en,"['electropop', 'pop']",electropop,2019-03-29
748,749,Bebe Rexha,Last Hurrah,2019,3,11,3,0,3,0,en,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",dance pop,2019-02-15
749,750,Mathea,2x,2019,3,11,14,0,14,0,de,['german pop'],german pop,2018-10-19
750,751,Kalim,mbappé,2019,3,11,1,0,1,0,de,"['german hip hop', 'german trap', 'german underground rap', 'hamburg hip hop']",german hip hop,2019-07-04
751,752,Capital Bra x Samra,Wir ticken,2019,3,12,13,0,13,0,en,['german hip hop'],german hip hop,2019-04-12
752,753,Ufo361,Pass auf wen du liebst,2019,3,12,10,0,10,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2019-03-17
753,754,KC Rebell,Alleen,2019,3,12,13,0,13,0,de,"['german drill', 'german hip hop']",german drill,2019-03-15
754,755,Mero,Jay Jay,2019,3,12,8,0,8,0,de,['german hip hop'],german hip hop,2019-03-15
755,756,Mero feat. Brrado,Träume werden wahr,2019,3,12,4,0,4,0,de,['german hip hop'],german hip hop,2019-03-15
756,757,Mero,Wie Buffon,2019,3,12,3,0,3,0,de,['german hip hop'],german hip hop,2019-03-15
757,758,Kontra K,Kampfgeist 4,2019,3,12,5,0,5,0,de,"['christlicher rap', 'german hip hop']",christlicher rap,2019-05-24
758,759,Mero,Hops,2019,3,12,3,0,3,0,de,['german hip hop'],german hip hop,2019-03-15
759,760,Mero,Gib ihn,2019,3,12,2,0,2,0,de,['german hip hop'],german hip hop,2019-03-15
760,761,Mero,Mill'n,2019,3,12,2,0,2,0,de,['german hip hop'],german hip hop,2019-03-15
761,762,Mero,Auf dem Weg,2019,3,12,2,0,2,0,de,['german hip hop'],german hip hop,2019-03-15
762,763,Mero,Enes Meral,2019,3,12,2,0,2,0,de,['german hip hop'],german hip hop,2019-03-15
763,764,Mero,Intro [Ya hero ya mero],2019,3,12,1,0,1,0,de,['german hip hop'],german hip hop,2019-03-15
764,765,Lena,Don't Lie To Me,2019,3,12,16,0,16,0,en,"['eurovision', 'german pop']",eurovision,2019-12-06
765,766,Marshmello feat. Chvrches,Here With Me,2019,3,12,12,0,12,0,en,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",brostep,2019-03-08
766,767,DJ Herzbeat feat. Sarah,Weekend,2019,3,12,2,0,2,0,de,"['partyschlager', 'schlager']",partyschlager,2019-03-15
767,768,Mert & Burry Soprano,XXLARGE,2019,3,12,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'turkish trap pop']",deep german hip hop,2019-03-15
768,769,Kianush,Rollin,2019,3,12,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2019-03-08
769,770,Rooz x Olexesh,Karte brennt,2019,3,12,1,0,1,0,de,['german hip hop'],german hip hop,2019-03-15
770,771,Capital Bra,Cherry Lady,2019,3,13,22,0,22,0,de,['german hip hop'],german hip hop,2019-03-22
771,772,Eno,Blackberry Sky,2019,3,13,13,0,13,0,de,"['german drill', 'german hip hop']",german drill,2019-05-03
772,773,Luciano x Samra,Ya salame,2019,3,13,7,0,7,0,en,"['german drill', 'german hip hop']",german drill,2019-03-22
773,774,Fero47,Puerto Rico,2019,3,13,9,0,9,0,de,['german hip hop'],german hip hop,2019-03-22
774,775,Shindy,Affalterbach,2019,3,13,18,0,18,0,de,['german hip hop'],german hip hop,2019-07-12
775,776,Juju [DE],Hardcore High,2019,3,13,7,0,7,0,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2019-06-14
776,777,Nimo & Capo,Dunkel,2019,3,13,3,0,3,0,de,"['german hip hop', 'swedish hip hop']",german hip hop,2019-03-22
777,778,Wincent Weiss,Kaum erwarten,2019,3,13,3,0,3,0,de,['german pop'],german pop,2019-03-29
778,779,"Alan Walker, Sabrina Carpenter & Farruko",On My Way,2019,3,13,1,0,1,0,en,['electro house'],electro house,2019-03-21
779,780,Tom Walker,Just You And I,2019,3,13,3,0,3,0,en,"['indie anthem-folk', 'indie cafe pop', 'pop', 'uk pop']",indie anthem-folk,2019-01-11
780,781,Rammstein,Deutschland,2019,4,14,22,0,22,0,de,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']",alternative metal,2019-05-17
781,782,Bausa,Mary,2019,4,14,37,0,32,5,de,"['german hip hop', 'german pop']",german hip hop,2019-03-29
782,783,Billie Eilish,Bad Guy,2019,4,14,65,0,39,26,en,"['electropop', 'pop']",electropop,2019-03-29
783,784,LX & Maxwell,Super Lemon Haze,2019,4,14,3,0,3,0,de,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2019-03-29
784,785,Kay One,Bentley,2019,4,14,2,0,2,0,de,['german pop'],german pop,2019-03-29
785,786,Kalim feat. Nimo,Bis um 3,2019,4,14,4,0,4,0,de,"['german hip hop', 'german trap', 'german underground rap', 'hamburg hip hop']",german hip hop,2019-03-29
786,787,Milonair feat. Haftbefehl & Joker Bra,Glitza,2019,4,14,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german underground rap', 'hamburg hip hop']",deep german hip hop,2019-03-29
787,788,Lil Nas X,Old Town Road,2019,4,14,53,0,39,14,en,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",country rap,2019-06-21
788,789,Billie Eilish,All The Good Girls Go To Hell,2019,4,14,2,0,2,0,en,"['electropop', 'pop']",electropop,2019-03-29
789,790,Fler feat. Farid Bang,Respektlose Jungs,2019,4,14,1,0,1,0,de,['german hip hop'],german hip hop,2019-03-29
790,791,Billie Eilish,Xanny,2019,4,14,1,0,1,0,en,"['electropop', 'pop']",electropop,2019-03-29
791,792,Billie Eilish,You Should See Me In A Crown,2019,4,14,1,0,1,0,en,"['electropop', 'pop']",electropop,2019-03-29
792,793,Billie Eilish,My Strange Addiction,2019,4,14,1,0,1,0,en,"['electropop', 'pop']",electropop,2019-03-29
793,794,Soolking & Veysel,Dalida (Remix),2019,4,14,1,0,1,0,fr,"['francoton', 'french hip hop', 'pop urbaine', 'rap algerien', 'rap tunisien']",francoton,2019-03-29
794,795,Billie Eilish,Ilomilo,2019,4,14,1,0,1,0,en,"['electropop', 'pop']",electropop,2019-03-29
795,796,Giant Rooks,Wild Stare,2019,4,14,2,0,2,0,en,"['german indie', 'german pop', 'german rock']",german indie,2018-12-07
796,797,Nura,Radio,2019,4,14,1,0,1,0,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2019-03-29
797,798,Samra,Harami,2019,4,15,11,0,11,0,de,['german hip hop'],german hip hop,2019-04-05
798,799,Dardan,Coco Mama,2019,4,15,21,0,21,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-04-05
799,800,Shirin David,ICE,2019,4,15,5,0,5,0,de,"['frauenrap', 'german pop']",frauenrap,2019-04-05
800,801,Sarah Connor,Vincent,2019,4,15,48,0,38,10,de,"['europop', 'german pop']",europop,2019-05-31
801,802,Nash,Klassik,2019,4,15,2,0,2,0,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2019-04-05
802,803,Blackpink,Kill This Love,2019,4,15,3,0,3,0,en,"['k-pop', 'k-pop girl group']",k-pop,2019-04-05
803,804,Kianush feat. Jamule,Selfie,2019,4,15,1,0,1,0,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2019-04-05
804,805,Samra,Shoote ma Shoote,2019,4,15,8,0,8,0,de,['german hip hop'],german hip hop,2019-04-10
805,806,Dennis Lloyd,Never Go Back,2019,4,15,21,0,21,0,en,['israeli pop'],israeli pop,2019-02-15
806,807,Ariana Grande & Victoria Monét,Monopoly,2019,4,15,1,0,1,0,en,"['pop', 'post-teen pop']",pop,2019-04-01
807,808,Capital Bra feat. Summer Cem & KC Rebell,Rolex,2019,4,16,17,0,17,0,de,['german hip hop'],german hip hop,2019-04-12
808,809,Kontra K feat. Veysel,Blei,2019,4,16,13,0,13,0,de,"['christlicher rap', 'german hip hop']",christlicher rap,2019-05-24
809,810,Capital Bra feat. Nimo,Bye Bye,2019,4,16,9,0,9,0,de,['german hip hop'],german hip hop,2019-04-12
810,811,Avicii feat. Aloe Blacc,SOS,2019,4,16,22,0,22,0,en,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",big room,2019-06-06
811,812,Capital Bra,Cabriolet,2019,4,16,2,0,2,0,de,['german hip hop'],german hip hop,2019-04-12
812,813,Capital Bra,Steh auf,2019,4,16,3,0,3,0,de,['german hip hop'],german hip hop,2019-04-12
813,814,Capital Bra feat. Samra,Click Click,2019,4,16,3,0,3,0,de,['german hip hop'],german hip hop,2019-04-12
814,815,Capital Bra feat. Nash,Van der Vaart,2019,4,16,3,0,3,0,de,['german hip hop'],german hip hop,2019-04-12
815,816,Capital Bra,Schon ok,2019,4,16,2,0,2,0,de,['german hip hop'],german hip hop,2019-04-12
816,817,Capital Bra,Sollte so sein,2019,4,16,2,0,2,0,de,['german hip hop'],german hip hop,2019-04-12
817,818,Capital Bra,Mexican Mafia,2019,4,16,1,0,1,0,de,['german hip hop'],german hip hop,2019-04-12
818,819,Capital Bra,Leg,2019,4,16,1,0,1,0,de,['german hip hop'],german hip hop,2019-04-12
819,820,Capital Bra,Kalt,2019,4,16,2,0,2,0,de,['german hip hop'],german hip hop,2019-10-03
820,821,BTS feat. Halsey,Boy With Luv,2019,4,16,4,0,4,0,en,"['k-pop', 'k-pop boy group']",k-pop,2019-04-12
821,822,Capital Bra,Schwarze Locken,2019,4,16,1,0,1,0,de,['german hip hop'],german hip hop,2019-04-12
822,823,Capital Bra,Blech,2019,4,16,1,0,1,0,de,['german hip hop'],german hip hop,2019-04-12
823,824,Capital Bra,Für uns,2019,4,16,1,0,1,0,de,['german hip hop'],german hip hop,2019-04-12
824,825,Juju [DE],Bling Bling,2019,4,16,1,0,1,0,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2019-06-14
825,826,Kitschkrieg feat. Gringo,"Aua, Oh Oh, Gringo ist sauer",2019,4,16,1,0,1,0,de,"['german hip hop', 'hamburg hip hop']",german hip hop,2019-04-12
