,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify-id,track_href,analysis_url,uri
1182,1183,TJ_beastboy,1000x cooler,2019,11,44,5,0,5,0,0.906,0.528,2,-7.668,1,0.108,0.0982,1.74e-06,0.118,0.68,120.055,147000,4,5ZtRzAXZG81zaFY2DRwAgk,https://api.spotify.com/v1/tracks/5ZtRzAXZG81zaFY2DRwAgk,https://api.spotify.com/v1/audio-analysis/5ZtRzAXZG81zaFY2DRwAgk,spotify:track:5ZtRzAXZG81zaFY2DRwAgk
1183,1184,Nimo,Karma,2019,11,45,19,0,8,11,0.698,0.634,0,-6.121,0,0.0742,0.139,4.89e-06,0.338,0.528,159.992,255133,4,6oX9RuILbVIglevEhbg8iM,https://api.spotify.com/v1/tracks/6oX9RuILbVIglevEhbg8iM,https://api.spotify.com/v1/audio-analysis/6oX9RuILbVIglevEhbg8iM,spotify:track:6oX9RuILbVIglevEhbg8iM
1184,1185,RAF Camora feat. Bonez MC,Unnormal,2019,11,45,11,0,7,4,0.658,0.73,10,-6.002,0,0.252,0.448,0.00339,0.193,0.447,88.894,199875,4,7CzSP7spDpZBP8edbtPIwI,https://api.spotify.com/v1/tracks/7CzSP7spDpZBP8edbtPIwI,https://api.spotify.com/v1/audio-analysis/7CzSP7spDpZBP8edbtPIwI,spotify:track:7CzSP7spDpZBP8edbtPIwI
1185,1186,Jamule x Cro,1000 Hits,2019,11,45,10,0,7,3,0.899,0.624,6,-6.729,0,0.0534,0.432,0.00116,0.0885,0.751,132.05,156533,4,22XKrkW2HeaLlxNDQs14iG,https://api.spotify.com/v1/tracks/22XKrkW2HeaLlxNDQs14iG,https://api.spotify.com/v1/audio-analysis/22XKrkW2HeaLlxNDQs14iG,spotify:track:22XKrkW2HeaLlxNDQs14iG
1186,1187,Dua Lipa,Don't Start Now,2019,11,45,38,0,8,30,0.795,0.766,11,-5.577,0,0.0987,0.0133,0.0,0.0955,0.642,123.921,183290,4,2ThsBNtjuUEERqcpXQEoYR,https://api.spotify.com/v1/tracks/2ThsBNtjuUEERqcpXQEoYR,https://api.spotify.com/v1/audio-analysis/2ThsBNtjuUEERqcpXQEoYR,spotify:track:2ThsBNtjuUEERqcpXQEoYR
1187,1188,SSIO,Testo E,2019,11,45,3,0,3,0,0.741,0.778,1,-4.42,1,0.0636,0.00976,0.0,0.308,0.277,133.982,182733,4,5SPUKGqm0i2kJ8AZmkbGt8,https://api.spotify.com/v1/tracks/5SPUKGqm0i2kJ8AZmkbGt8,https://api.spotify.com/v1/audio-analysis/5SPUKGqm0i2kJ8AZmkbGt8,spotify:track:5SPUKGqm0i2kJ8AZmkbGt8
1188,1189,Ufo361 & Ezhel,YKKE,2019,11,45,3,0,3,0,0.774,0.449,11,-9.812,0,0.265,0.509,0.00616,0.228,0.439,148.051,264205,4,78aLTdpQZab1Cd7HYvxI3P,https://api.spotify.com/v1/tracks/78aLTdpQZab1Cd7HYvxI3P,https://api.spotify.com/v1/audio-analysis/78aLTdpQZab1Cd7HYvxI3P,spotify:track:78aLTdpQZab1Cd7HYvxI3P
1189,1190,RAF Camora,Sag ihnen 2,2019,11,45,2,0,2,0,0.74,0.786,9,-7.872,1,0.271,0.238,0.0,0.129,0.379,93.541,184979,4,7vvMntVANXAQMGJZV6nWvw,https://api.spotify.com/v1/tracks/7vvMntVANXAQMGJZV6nWvw,https://api.spotify.com/v1/audio-analysis/7vvMntVANXAQMGJZV6nWvw,spotify:track:7vvMntVANXAQMGJZV6nWvw
1190,1191,Fero47,47,2019,11,45,3,0,3,0,0.645,0.861,11,-5.277,0,0.163,0.0144,3.83e-05,0.3,0.401,176.072,188080,4,4c7js2YGZCuis3nGY5x8Lh,https://api.spotify.com/v1/tracks/4c7js2YGZCuis3nGY5x8Lh,https://api.spotify.com/v1/audio-analysis/4c7js2YGZCuis3nGY5x8Lh,spotify:track:4c7js2YGZCuis3nGY5x8Lh
1191,1192,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),2019,11,45,25,0,8,17,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf
1192,1193,Shaed,Trampoline,2019,11,45,7,0,5,2,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280,4,1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,spotify:track:1iQDltZqI7BXnHrFy4Qo1k
1193,1194,Lindemann & Ministry,Ich weiß es nicht,2019,11,45,1,0,1,0,0.538,0.912,7,-8.368,1,0.185,7.97e-05,0.107,0.354,0.241,145.04,349451,4,4lMNgTwgOqMPFkdFM21E77,https://api.spotify.com/v1/tracks/4lMNgTwgOqMPFkdFM21E77,https://api.spotify.com/v1/audio-analysis/4lMNgTwgOqMPFkdFM21E77,spotify:track:4lMNgTwgOqMPFkdFM21E77
1194,1195,Freya Ridings,Castles,2019,11,45,13,0,5,8,0.679,0.75,4,-4.847,1,0.0835,0.00471,0.000383,0.0581,0.457,116.937,211840,4,0gzEyaquSUNLBjhilDoOb6,https://api.spotify.com/v1/tracks/0gzEyaquSUNLBjhilDoOb6,https://api.spotify.com/v1/audio-analysis/0gzEyaquSUNLBjhilDoOb6,spotify:track:0gzEyaquSUNLBjhilDoOb6
1195,1196,Riton x Oliver Heldens feat. Vula,Turn Me On,2019,11,45,25,0,8,17,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474,4,0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,spotify:track:0qaWEvPkts34WF68r8Dzx9
1196,1197,Apache 207,Doch in der Nacht,2019,11,46,20,0,7,13,0.9,0.832,9,-6.906,0,0.0739,0.121,0.25,0.213,0.706,130.994,191760,4,3uhTOxvu2h2YEm0uPNF2vi,https://api.spotify.com/v1/tracks/3uhTOxvu2h2YEm0uPNF2vi,https://api.spotify.com/v1/audio-analysis/3uhTOxvu2h2YEm0uPNF2vi,spotify:track:3uhTOxvu2h2YEm0uPNF2vi
1197,1198,Brado & Mero,Kafa Leyla,2019,11,46,4,0,4,0,0.765,0.858,11,-4.823,0,0.317,0.325,0.0,0.0786,0.871,90.08,154132,4,1BEo3epznRQuYhuQH8bZu9,https://api.spotify.com/v1/tracks/1BEo3epznRQuYhuQH8bZu9,https://api.spotify.com/v1/audio-analysis/1BEo3epznRQuYhuQH8bZu9,spotify:track:1BEo3epznRQuYhuQH8bZu9
1198,1199,Azet,Seele,2019,11,46,8,0,6,2,0.933,0.524,11,-6.418,0,0.293,0.0856,0.0,0.0581,0.296,102.014,134799,4,0b9tA3TNHCzfbTh9mGloNx,https://api.spotify.com/v1/tracks/0b9tA3TNHCzfbTh9mGloNx,https://api.spotify.com/v1/audio-analysis/0b9tA3TNHCzfbTh9mGloNx,spotify:track:0b9tA3TNHCzfbTh9mGloNx
1199,1200,Apache 207,Sex mit dir,2019,11,46,15,0,7,8,0.845,0.559,1,-7.182,1,0.0605,0.375,0.0372,0.0965,0.43,119.951,173200,4,0PEwVF6TStGXMTnQMAk9kl,https://api.spotify.com/v1/tracks/0PEwVF6TStGXMTnQMAk9kl,https://api.spotify.com/v1/audio-analysis/0PEwVF6TStGXMTnQMAk9kl,spotify:track:0PEwVF6TStGXMTnQMAk9kl
1200,1201,Kollegah,Alphagenetik,2019,11,46,3,0,3,0,0.461,0.816,2,-4.117,1,0.221,0.202,0.0,0.135,0.654,89.806,221961,4,41mcqIrCMHnA6YuusaqPLc,https://api.spotify.com/v1/tracks/41mcqIrCMHnA6YuusaqPLc,https://api.spotify.com/v1/audio-analysis/41mcqIrCMHnA6YuusaqPLc,spotify:track:41mcqIrCMHnA6YuusaqPLc
1201,1202,Freschta Akbarzada feat. Sido,Meine 3 Minuten,2019,11,46,4,0,4,0,0.595,0.69,1,-3.803,1,0.116,0.152,0.0,0.346,0.429,169.728,180436,4,1k2vj1GmBJz5O0Yvm48crP,https://api.spotify.com/v1/tracks/1k2vj1GmBJz5O0Yvm48crP,https://api.spotify.com/v1/audio-analysis/1k2vj1GmBJz5O0Yvm48crP,spotify:track:1k2vj1GmBJz5O0Yvm48crP
1202,1203,Apache 207,Beef,2019,11,46,4,0,4,0,0.903,0.715,0,-4.751,0,0.0425,0.0126,3.36e-05,0.0943,0.421,130.065,146880,4,1COyMUbpLCVDzRBKn4TQY4,https://api.spotify.com/v1/tracks/1COyMUbpLCVDzRBKn4TQY4,https://api.spotify.com/v1/audio-analysis/1COyMUbpLCVDzRBKn4TQY4,spotify:track:1COyMUbpLCVDzRBKn4TQY4
1203,1204,Apache 207,Keine Fragen,2019,11,46,4,0,4,0,0.786,0.716,8,-7.853,0,0.0578,0.389,0.241,0.182,0.516,130.004,173827,4,6jbzGtCG4O7GDWYB224h9C,https://api.spotify.com/v1/tracks/6jbzGtCG4O7GDWYB224h9C,https://api.spotify.com/v1/audio-analysis/6jbzGtCG4O7GDWYB224h9C,spotify:track:6jbzGtCG4O7GDWYB224h9C
1204,1205,Apache 207,Grey Goose,2019,11,46,3,0,3,0,0.696,0.456,5,-8.644,0,0.0393,0.205,5.6e-05,0.205,0.355,127.932,166667,4,3aOICrSrJP0LgjBGyq7P0R,https://api.spotify.com/v1/tracks/3aOICrSrJP0LgjBGyq7P0R,https://api.spotify.com/v1/audio-analysis/3aOICrSrJP0LgjBGyq7P0R,spotify:track:3aOICrSrJP0LgjBGyq7P0R
1205,1206,Arizona Zervas,Roxanne,2019,11,46,23,0,7,16,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5,696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK
1206,1207,Finch Asozial,Finchiboy,2019,11,46,1,0,1,0,0.64,0.923,6,-5.076,1,0.232,0.168,4.67e-06,0.11,0.661,147.95,170774,4,4ipRnhSMOaVeLCCo5sPY9K,https://api.spotify.com/v1/tracks/4ipRnhSMOaVeLCCo5sPY9K,https://api.spotify.com/v1/audio-analysis/4ipRnhSMOaVeLCCo5sPY9K,spotify:track:4ipRnhSMOaVeLCCo5sPY9K
1207,1208,Bausa x Joshi Mizu x Maxwell,Skifahren,2019,11,47,26,0,6,20,0.719,0.706,5,-6.89,0,0.253,0.224,2.37e-06,0.151,0.452,133.926,162651,4,7qwWwsa6otLM0UOEamls4s,https://api.spotify.com/v1/tracks/7qwWwsa6otLM0UOEamls4s,https://api.spotify.com/v1/audio-analysis/7qwWwsa6otLM0UOEamls4s,spotify:track:7qwWwsa6otLM0UOEamls4s
1208,1209,Billie Eilish,Everything I Wanted,2019,11,47,24,0,6,18,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ
1209,1210,Tyga,Ayy Macarena,2019,11,47,18,0,6,12,0.816,0.63,2,-5.568,1,0.226,0.133,0.0,0.0692,0.715,96.493,131607,4,6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/tracks/6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/audio-analysis/6LcauUZjF1eXQrgqMUecHX,spotify:track:6LcauUZjF1eXQrgqMUecHX
1210,1211,Noah [DE],Ai ai ai,2019,11,47,2,0,2,0,0.613,0.56,6,-7.502,0,0.103,0.329,3.49e-05,0.174,0.349,99.948,178006,4,1uphV5a65td4g92TZEnGP5,https://api.spotify.com/v1/tracks/1uphV5a65td4g92TZEnGP5,https://api.spotify.com/v1/audio-analysis/1uphV5a65td4g92TZEnGP5,spotify:track:1uphV5a65td4g92TZEnGP5
1211,1212,Eno,Sauba,2019,11,47,1,0,1,0,0.741,0.818,2,-5.788,1,0.37,0.0683,0.0,0.102,0.841,77.611,161692,4,7ltCncwx8XGZJYpEmrLQbn,https://api.spotify.com/v1/tracks/7ltCncwx8XGZJYpEmrLQbn,https://api.spotify.com/v1/audio-analysis/7ltCncwx8XGZJYpEmrLQbn,spotify:track:7ltCncwx8XGZJYpEmrLQbn
1212,1213,Ghetto Phénomène feat. RAF Camora,Fratello,2019,11,47,1,0,1,0,0.868,0.662,0,-6.144,0,0.153,0.598,0.0,0.112,0.796,132.026,232640,4,1WqsQ3hjFZ1JOWWklngh5T,https://api.spotify.com/v1/tracks/1WqsQ3hjFZ1JOWWklngh5T,https://api.spotify.com/v1/audio-analysis/1WqsQ3hjFZ1JOWWklngh5T,spotify:track:1WqsQ3hjFZ1JOWWklngh5T
1213,1214,Marshmello x Yungblud x Blackbear,Tongue Tied,2019,11,47,1,0,1,0,0.628,0.821,1,-2.721,0,0.0525,0.0208,0.0,0.426,0.465,93.001,186024,4,7jzldCBnJjpJM3epzJ85KE,https://api.spotify.com/v1/tracks/7jzldCBnJjpJM3epzJ85KE,https://api.spotify.com/v1/audio-analysis/7jzldCBnJjpJM3epzJ85KE,spotify:track:7jzldCBnJjpJM3epzJ85KE
1214,1215,Die Toten Hosen,Feiern im Regen,2019,11,48,1,0,1,0,0.467,0.777,9,-2.879,1,0.0317,0.0568,0.0,0.158,0.524,174.925,214307,4,4D6rPeG8A8lW1Co9dIBtr2,https://api.spotify.com/v1/tracks/4D6rPeG8A8lW1Co9dIBtr2,https://api.spotify.com/v1/audio-analysis/4D6rPeG8A8lW1Co9dIBtr2,spotify:track:4D6rPeG8A8lW1Co9dIBtr2
1215,1216,Summer Cem,Pompa,2019,11,48,2,0,2,0,0.911,0.698,1,-8.243,1,0.24,0.011,0.00702,0.06,0.558,107.002,119867,4,5xrnFdas2cJEA7RVun9BGA,https://api.spotify.com/v1/tracks/5xrnFdas2cJEA7RVun9BGA,https://api.spotify.com/v1/audio-analysis/5xrnFdas2cJEA7RVun9BGA,spotify:track:5xrnFdas2cJEA7RVun9BGA
1216,1217,SSIO / Adulis Ghebreyesus,Ibis Hotel,2019,11,48,3,0,3,0,0.682,0.807,1,-4.768,1,0.274,0.0188,0.0,0.427,0.393,109.754,183040,4,5qFoNSYDZOBqXdQqVTQ77T,https://api.spotify.com/v1/tracks/5qFoNSYDZOBqXdQqVTQ77T,https://api.spotify.com/v1/audio-analysis/5qFoNSYDZOBqXdQqVTQ77T,spotify:track:5qFoNSYDZOBqXdQqVTQ77T
1217,1218,Bushido - Animus,Renegade,2019,11,48,1,0,1,0,0.615,0.915,2,-4.107,1,0.403,0.0465,0.0,0.241,0.87,117.664,171905,5,2ROeNgkjxZJE3LJhlkZVGo,https://api.spotify.com/v1/tracks/2ROeNgkjxZJE3LJhlkZVGo,https://api.spotify.com/v1/audio-analysis/2ROeNgkjxZJE3LJhlkZVGo,spotify:track:2ROeNgkjxZJE3LJhlkZVGo
1218,1219,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,2019,11,48,32,0,1,31,0.818,0.823,11,-3.563,0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794,4,7N06jo3EnV792VFaG8vuW6,https://api.spotify.com/v1/tracks/7N06jo3EnV792VFaG8vuW6,https://api.spotify.com/v1/audio-analysis/7N06jo3EnV792VFaG8vuW6,spotify:track:7N06jo3EnV792VFaG8vuW6
1219,1220,Lewis Capaldi,Before You Go,2019,11,48,24,0,2,22,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4,7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih
1220,1221,Stormzy feat. Ed Sheeran & Burna Boy,Own It,2019,11,48,1,0,1,0,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707,4,4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/tracks/4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/audio-analysis/4QPEwDdOMhY7rNS05mTyMR,spotify:track:4QPEwDdOMhY7rNS05mTyMR
1221,1222,Fler,Noname,2019,11,48,1,0,1,0,0.85,0.639,11,-7.807,1,0.255,0.0524,0.00267,0.26,0.438,138.022,227040,4,4ft2zoWyhJRmdVwdKrjjDI,https://api.spotify.com/v1/tracks/4ft2zoWyhJRmdVwdKrjjDI,https://api.spotify.com/v1/audio-analysis/4ft2zoWyhJRmdVwdKrjjDI,spotify:track:4ft2zoWyhJRmdVwdKrjjDI
1222,1223,Capital Bra,Der Bratan bleibt der gleiche,2019,12,49,11,0,4,7,0.612,0.704,0,-4.147,0,0.372,0.126,0.0,0.569,0.672,96.015,192147,4,2M39v73rNJmAXUXIW0oagP,https://api.spotify.com/v1/tracks/2M39v73rNJmAXUXIW0oagP,https://api.spotify.com/v1/audio-analysis/2M39v73rNJmAXUXIW0oagP,spotify:track:2M39v73rNJmAXUXIW0oagP
1223,1224,The Weeknd,Blinding Lights,2019,12,49,53,0,4,49,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
1224,1225,RIN,Bietigheimication,2019,12,49,3,0,3,0,0.802,0.665,1,-6.891,1,0.207,0.0998,1.89e-06,0.0956,0.547,160.051,208107,4,6zBgWdmXjYFGR5HqjSBHru,https://api.spotify.com/v1/tracks/6zBgWdmXjYFGR5HqjSBHru,https://api.spotify.com/v1/audio-analysis/6zBgWdmXjYFGR5HqjSBHru,spotify:track:6zBgWdmXjYFGR5HqjSBHru
1225,1226,Miami Yacine feat. Azet,Hayabusa,2019,12,49,3,0,3,0,0.708,0.453,0,-10.851,0,0.503,0.158,0.0,0.0923,0.32,177.874,162621,4,5bWb0lSKQzqlRbq6lonxl7,https://api.spotify.com/v1/tracks/5bWb0lSKQzqlRbq6lonxl7,https://api.spotify.com/v1/audio-analysis/5bWb0lSKQzqlRbq6lonxl7,spotify:track:5bWb0lSKQzqlRbq6lonxl7
1226,1227,Veysel,Sorry,2019,12,49,3,0,3,0,0.738,0.512,5,-7.622,1,0.0337,0.582,0.0,0.177,0.351,94.014,169179,4,4usaWLgpOAmNT8RLWVmNiB,https://api.spotify.com/v1/tracks/4usaWLgpOAmNT8RLWVmNiB,https://api.spotify.com/v1/audio-analysis/4usaWLgpOAmNT8RLWVmNiB,spotify:track:4usaWLgpOAmNT8RLWVmNiB
1227,1228,Jamule x Luciano,Athen,2019,12,49,2,0,2,0,0.584,0.494,8,-9.29,0,0.608,0.0774,9.58e-05,0.116,0.657,68.983,186335,4,1MJzx3O4tcwe7PrRWpOAb4,https://api.spotify.com/v1/tracks/1MJzx3O4tcwe7PrRWpOAb4,https://api.spotify.com/v1/audio-analysis/1MJzx3O4tcwe7PrRWpOAb4,spotify:track:1MJzx3O4tcwe7PrRWpOAb4
1228,1229,SSIO,Huli,2019,12,49,2,0,2,0,0.611,0.867,5,-4.678,0,0.168,0.0178,0.0,0.187,0.476,154.124,168987,4,3mYUCf82F8BPF9N4vJjLme,https://api.spotify.com/v1/tracks/3mYUCf82F8BPF9N4vJjLme,https://api.spotify.com/v1/audio-analysis/3mYUCf82F8BPF9N4vJjLme,spotify:track:3mYUCf82F8BPF9N4vJjLme
1229,1230,Fero47,Désolé,2019,12,49,3,0,3,0,0.73,0.694,1,-6.043,0,0.0686,0.0963,4.86e-05,0.0808,0.475,109.992,212400,4,5pXlCsfB8VUXAQqQCFAcB7,https://api.spotify.com/v1/tracks/5pXlCsfB8VUXAQqQCFAcB7,https://api.spotify.com/v1/audio-analysis/5pXlCsfB8VUXAQqQCFAcB7,spotify:track:5pXlCsfB8VUXAQqQCFAcB7
1230,1231,Senidah feat. RAF Camora,100%,2019,12,49,3,0,3,0,0.858,0.675,9,-8.843,0,0.0997,0.337,1.41e-05,0.172,0.61,115.01,196062,4,58cWbqYLz06X69SqJiYeky,https://api.spotify.com/v1/tracks/58cWbqYLz06X69SqJiYeky,https://api.spotify.com/v1/audio-analysis/58cWbqYLz06X69SqJiYeky,spotify:track:58cWbqYLz06X69SqJiYeky
1231,1232,The Weeknd,Heartless,2019,12,49,3,0,2,1,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4,6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8
1232,1233,Kollegah,Valhalla,2019,12,49,1,0,1,0,0.713,0.873,5,-6.646,1,0.332,0.187,0.0,0.347,0.7,135.551,201707,4,06uqeKPXYhw6jSeqv9j4lW,https://api.spotify.com/v1/tracks/06uqeKPXYhw6jSeqv9j4lW,https://api.spotify.com/v1/audio-analysis/06uqeKPXYhw6jSeqv9j4lW,spotify:track:06uqeKPXYhw6jSeqv9j4lW
1233,1234,Genetikk,Nicht fürs Radio,2019,12,49,1,0,1,0,0.685,0.856,9,-5.222,0,0.25,0.303,0.0,0.116,0.521,141.873,238405,4,5FE5o6S5W69D9F9Ay1QzHs,https://api.spotify.com/v1/tracks/5FE5o6S5W69D9F9Ay1QzHs,https://api.spotify.com/v1/audio-analysis/5FE5o6S5W69D9F9Ay1QzHs,spotify:track:5FE5o6S5W69D9F9Ay1QzHs
1234,1235,SAINt JHN,Roses (Imanbek Remix),2019,12,49,53,0,4,49,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4,24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI,spotify:track:24Yi9hE78yPEbZ4kxyoXAI
1235,1236,Frei.Wild,Sommerland,2019,12,49,1,0,1,0,0.514,0.985,2,-0.704,0,0.0849,0.0482,0.0,0.253,0.693,152.005,213600,4,2punfJch9XZeMQkKdOi651,https://api.spotify.com/v1/tracks/2punfJch9XZeMQkKdOi651,https://api.spotify.com/v1/audio-analysis/2punfJch9XZeMQkKdOi651,spotify:track:2punfJch9XZeMQkKdOi651
1236,1237,Nimo & Hava,Kein Schlaf,2019,12,50,14,0,3,11,0.606,0.715,11,-5.608,1,0.173,0.294,0.000133,0.124,0.393,174.049,200493,4,1B89LtaW92jj4AqT7OZ0Fj,https://api.spotify.com/v1/tracks/1B89LtaW92jj4AqT7OZ0Fj,https://api.spotify.com/v1/audio-analysis/1B89LtaW92jj4AqT7OZ0Fj,spotify:track:1B89LtaW92jj4AqT7OZ0Fj
1237,1238,Samra,Colt,2019,12,50,14,0,3,11,0.544,0.53,9,-6.168,0,0.428,0.345,0.0,0.0981,0.184,90.093,179813,4,76IVpz47q3ghkxoUeTTEKb,https://api.spotify.com/v1/tracks/76IVpz47q3ghkxoUeTTEKb,https://api.spotify.com/v1/audio-analysis/76IVpz47q3ghkxoUeTTEKb,spotify:track:76IVpz47q3ghkxoUeTTEKb
1238,1239,Shindy,Tiffany,2019,12,50,4,0,2,2,0.796,0.631,1,-7.343,1,0.052,0.0106,0.00183,0.116,0.534,155.985,178649,4,2L0H5LWEuIAvrzfzTruyCB,https://api.spotify.com/v1/tracks/2L0H5LWEuIAvrzfzTruyCB,https://api.spotify.com/v1/audio-analysis/2L0H5LWEuIAvrzfzTruyCB,spotify:track:2L0H5LWEuIAvrzfzTruyCB
1239,1240,RIN,Alien,2019,12,50,19,0,3,16,0.835,0.601,6,-6.411,1,0.0562,0.298,0.0,0.111,0.853,137.998,208947,4,2RaKlveGCllSaXloN8kmzV,https://api.spotify.com/v1/tracks/2RaKlveGCllSaXloN8kmzV,https://api.spotify.com/v1/audio-analysis/2RaKlveGCllSaXloN8kmzV,spotify:track:2RaKlveGCllSaXloN8kmzV
1240,1241,"The Cratez, Luciano & Kontra K",Himmel grau,2019,12,50,6,0,3,3,0.495,0.619,4,-5.989,0,0.154,0.381,0.014,0.177,0.141,93.513,176229,4,1xdj09kwlmFmVONYaYyNsY,https://api.spotify.com/v1/tracks/1xdj09kwlmFmVONYaYyNsY,https://api.spotify.com/v1/audio-analysis/1xdj09kwlmFmVONYaYyNsY,spotify:track:1xdj09kwlmFmVONYaYyNsY
1241,1242,Kianush & PA Sports,Casino Royal,2019,12,50,12,0,3,9,0.748,0.612,0,-7.285,0,0.0738,0.0625,0.0,0.159,0.36,117.988,171496,4,0vEXgD2oSs5K7fSuk966n6,https://api.spotify.com/v1/tracks/0vEXgD2oSs5K7fSuk966n6,https://api.spotify.com/v1/audio-analysis/0vEXgD2oSs5K7fSuk966n6,spotify:track:0vEXgD2oSs5K7fSuk966n6
1242,1243,Pietro Lombardi x Dardan,Standort,2019,12,50,2,0,2,0,0.838,0.616,5,-6.336,0,0.158,0.122,0.0,0.0455,0.868,96.011,170000,4,3TRhqR8iMV4ZZko3dDnCJW,https://api.spotify.com/v1/tracks/3TRhqR8iMV4ZZko3dDnCJW,https://api.spotify.com/v1/audio-analysis/3TRhqR8iMV4ZZko3dDnCJW,spotify:track:3TRhqR8iMV4ZZko3dDnCJW
1243,1244,Summer Cem,Mambo No. 5,2019,12,50,2,0,2,0,0.657,0.639,2,-6.588,0,0.183,0.087,0.00148,0.141,0.216,149.995,156947,4,1tqBuMynbCeneU8Qv7Tpd5,https://api.spotify.com/v1/tracks/1tqBuMynbCeneU8Qv7Tpd5,https://api.spotify.com/v1/audio-analysis/1tqBuMynbCeneU8Qv7Tpd5,spotify:track:1tqBuMynbCeneU8Qv7Tpd5
1244,1245,SSIO / Wanja Janeva,Warum lügst du?,2019,12,50,1,0,1,0,0.772,0.784,8,-5.36,1,0.141,0.113,7.62e-06,0.172,0.567,128.097,220080,4,3NHAfY56L7uPGMAQWZJsV9,https://api.spotify.com/v1/tracks/3NHAfY56L7uPGMAQWZJsV9,https://api.spotify.com/v1/audio-analysis/3NHAfY56L7uPGMAQWZJsV9,spotify:track:3NHAfY56L7uPGMAQWZJsV9
1245,1246,Harry Styles,Adore You,2019,12,50,9,0,2,7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4,3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7
